id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: GIS_ID,Custom Field: DESCRIPTION_BIKE,Custom Field: ASSET_CLASS,Custom Field: ASSET_TYPE,Custom Field: MODEL_NO,Custom Field: MODEL_DESCR,Custom Field: DIVISION,Custom Field: COMPANY,Custom Field: CONDITION_RATING,Custom Field: EVALUATION_DATE,Custom Field: EASTING,Custom Field: NORTHING,Custom Field: UploadDate
1559220,21,"-37.7986264633365, 144.94609561830526","Abbotsford Street between O'Shanassy Street and Haines Street approximately 28m West of North Melbourne Pharmacy, 344 Abbotsford Street, North Melbourne, 3051",,,,-37.79862646,144.94609561830526,,,0,Bicycle Rails,1,1,,,,,,1559220,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.83,30/4/2021,319170.97,5814540.48,14/8/2021
1551652,21,"-37.79379836398173, 144.93969538088407","North Melbourne Community Centre approximately 8m NW of 45A Mark Street, North Melbourne, 3051",,,,-37.79379836,144.93969538088407,,,0,Bicycle Rails,1,1,,,,,,1551652,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318595.61,5815063.83,14/8/2021
1550763,21,"-37.794623474343325, 144.95559099868717","Park Drive between Morrah Street and Bayles Street approximately 5m NW of Ground, 78 Park Drive, Parkville, 3052",,,,-37.79462347,144.95559099868717,,,0,Bicycle Rails,1,1,,,,,,1550763,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319997.33,5815003.01,14/8/2021
1566951,21,"-37.7947031418234, 144.95593903566987","Wimble Street between Morrah Street and Park Drive approximately 5m West of 26 Wimble Street, Parkville, 3052",,,,-37.79470314,144.95593903566987,,,0,Bicycle Rails,1,1,,,,,,1566951,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.2,30/4/2021,320028.17,5814994.84,14/8/2021
1550483,21,"-37.79431315623848, 144.95558853776265","Park Drive between Morrah Street and Bayles Street approximately 5m SE of 153 Park Drive, Parkville, 3052",,,,-37.79431316,144.95558853776265,,,0,Bicycle Rails,1,1,,,,,,1550483,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,1.78,30/4/2021,319996.36,5815037.44,14/8/2021
1550716,21,"-37.795887509522856, 144.9544621654073","Park Drive between Story Street and Morrah Street approximately 5m NW of Tasma, 34 Park Drive, Parkville, 3052",,,,-37.79588751,144.9544621654073,,,0,Bicycle Rails,1,1,,,,,,1550716,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319901.0,5814860.57,14/8/2021
1550786,21,"-37.79359599258645, 144.9562475536391","Park Drive between Bayles Street and Gatehouse Street approximately 7m SE of Beaconsfield Terrace, 183 Park Drive, Parkville, 3052",,,,-37.79359599,144.9562475536391,,,0,Bicycle Rails,1,1,,,,,,1550786,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320052.65,5815118.29,14/8/2021
1661041,21,"-37.798531664735776, 144.95738589370382","Royal Parade between Grattan Street and Story Street approximately 16m East of Parkville Echo Services, Suite 4, 1E Royal Parade, Parkville, 3050",,,,-37.79853166,144.95738589370382,,,0,Bicycle Rails,1,1,,,,,,1661041,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320164.86,5814572.79,14/8/2021
1661026,21,"-37.798275342248886, 144.95742066585495","Royal Parade between Grattan Street and Story Street approximately 15m East of Melbourne Private Hospital, RMH Private Hospital, 1F Royal Parade, Parkville, 3050",,,,-37.79827534,144.95742066585495,,,0,Bicycle Rails,1,1,,,,,,1661026,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320167.3,5814601.3,14/8/2021
1679337,21,"-37.796920077619156, 144.95309289829618","Park Grove from Park Drive approximately 8m West of Twickenham House, 23 Park Drive, Parkville, 3052",,,,-37.79692008,144.95309289829618,,,0,Bicycle Rails,1,1,,,,,,1679337,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.84,30/4/2021,319782.94,5814743.35,14/8/2021
1531980,21,"-37.79737037621049, 144.95286366555592","Park Drive between Flemington Road and Story Street approximately 6m East of 5 Park Drive, Parkville, 3052",,,,-37.79737038,144.95286366555592,,,0,Bicycle Rails,1,1,,,,,,1531980,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.41,30/4/2021,319763.85,5814692.94,14/8/2021
1661050,21,"-37.79856000084796, 144.95738295526888","Royal Parade between Grattan Street and Story Street approximately 15m East of Parkville Echo Services, Suite 4, 1E Royal Parade, Parkville, 3050",,,,-37.79856,144.95738295526888,,,0,Bicycle Rails,1,1,,,,,,1661050,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320164.67,5814569.64,14/8/2021
1770446,21,"-37.79693716450483, 144.9556018254046","Story Street between Benjamin Street and Fitzgibbon Street approximately 25m South of 52 Story Street, Parkville, 3052",,,,-37.79693716,144.9556018254046,,,0,Bicycle Rails,1,1,,,,,,1770446,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320003.9,5814746.29,14/8/2021
1550765,21,"-37.79478428744491, 144.95544812996636","Park Drive between Morrah Street and Bayles Street approximately 6m West of 72 Park Drive, Parkville, 3052",,,,-37.79478429,144.95544812996636,,,0,Bicycle Rails,1,1,,,,,,1550765,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319985.14,5814984.89,14/8/2021
1679342,21,"-37.79617237610379, 144.95198911252027","Park Grove from Gatehouse Street approximately 12m South of Parkville House Inc, 22 Gatehouse Street, Parkville, 3052",,,,-37.79617238,144.95198911252027,,,0,Bicycle Rails,1,1,,,,,,1679342,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.84,30/4/2021,319683.93,5814824.19,14/8/2021
1550780,21,"-37.793905945092256, 144.95595374061824","Park Drive between Bayles Street and Gatehouse Street approximately 6m SE of 171 Park Drive, Parkville, 3052",,,,-37.79390595,144.95595374061824,,,0,Bicycle Rails,1,1,,,,,,1550780,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320027.53,5815083.33,14/8/2021
1661051,21,"-37.798570694137744, 144.95738118427542","Royal Parade between Grattan Street and Story Street approximately 15m East of Parkville Echo Services, Suite 4, 1E Royal Parade, Parkville, 3050",,,,-37.79857069,144.95738118427542,,,0,Bicycle Rails,1,1,,,,,,1661051,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320164.54,5814568.45,14/8/2021
1557567,21,"-37.78104524388376, 144.95133829388058","Poplar Road between Oak Street and Upfield Railway approximately 40m West of Royal Park Railway Station, Poplar Road, Parkville, 3052",,,,-37.78104524,144.95133829388058,,,0,Bicycle Rails,1,1,,,,,,1557567,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.02,30/4/2021,319589.83,5816501.53,14/8/2021
1566957,21,"-37.79495126121549, 144.9559041460639","Wimble Street between Morrah Street and Park Drive approximately 6m NW of Wimble Street Child Care Co-Operative Ltd, 18 Wimble Street, Parkville, 3052",,,,-37.79495126,144.9559041460639,,,0,Bicycle Rails,1,1,,,,,,1566957,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.2,30/4/2021,320025.7,5814967.24,14/8/2021
1557566,21,"-37.781035376402386, 144.95133572775023","Poplar Road between Oak Street and Upfield Railway approximately 40m NW of Royal Park Railway Station, Poplar Road, Parkville, 3052",,,,-37.78103538,144.95133572775023,,,0,Bicycle Rails,1,1,,,,,,1557566,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.02,30/4/2021,319589.58,5816502.62,14/8/2021
1639842,21,"-37.79909415538866, 144.95732735463025","Royal Parade between Grattan Street and Story Street approximately 22m SE of The Ultrasound Education Group/Department Of Surgery (RMH), Centre for Medical Research, 1C Royal Parade, Parkville, 3050",,,,-37.79909416,144.95732735463025,,,0,Bicycle Rails,1,1,,,,,,1639842,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320161.07,5814510.26,14/8/2021
1550781,21,"-37.79380777839307, 144.95604036955683","Park Drive between Bayles Street and Gatehouse Street approximately 6m SE of 175 Park Drive, Parkville, 3052",,,,-37.79380778,144.95604036955683,,,0,Bicycle Rails,1,1,,,,,,1550781,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320034.92,5815094.39,14/8/2021
1661047,21,"-37.79850265134248, 144.95739134934374","Royal Parade between Grattan Street and Story Street approximately 17m NE of Parkville Echo Services, Suite 4, 1E Royal Parade, Parkville, 3050",,,,-37.79850265,144.95739134934374,,,0,Bicycle Rails,1,1,,,,,,1661047,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320165.27,5814576.02,14/8/2021
1596907,21,"-37.792729603022174, 144.9569384900315","Intersection of Gatehouse Street and Park Drive approximately 30m NW of Salisbury, 142 Park Drive, Parkville, 3052",,,,-37.7927296,144.9569384900315,,,0,Bicycle Rails,1,1,,,,,,1596907,Bicycle Rails - Painted Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-003,Bicycle Rails - Painted Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.99,30/4/2021,320111.39,5815215.76,14/8/2021
1550495,21,"-37.79338354353792, 144.95596995606937","Ph8022 between Bayles Street and Gatehouse Street approximately 27m NW of 185 Park Drive, Parkville, 3052",,,,-37.79338354,144.95596995606937,,,0,Bicycle Rails,1,1,,,,,,1550495,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.2,30/4/2021,320027.69,5815141.33,14/8/2021
1550720,21,"-37.79608371266071, 144.95428674386145","Park Drive between Story Street and Morrah Street approximately 18m SW of 32 Park Drive, Parkville, 3052",,,,-37.79608371,144.95428674386145,,,0,Bicycle Rails,1,1,,,,,,1550720,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319886.03,5814838.46,14/8/2021
1555085,21,"-37.79988992701216, 144.95827500075598","Grattan Street between Berkeley Street and Royal Parade approximately 36m SE of Parkville Rail Station, 292 Grattan Street, Parkville, 3010",,,,-37.79988993,144.95827500075598,,,0,Bicycle Rails,1,1,,,,,,1555085,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.72,30/4/2021,320246.44,5814423.78,14/8/2021
1550795,21,"-37.79313894678926, 144.9566388788388","Park Drive between Bayles Street and Gatehouse Street approximately 5m SE of 199 Park Drive, Parkville, 3052",,,,-37.79313895,144.9566388788388,,,0,Bicycle Rails,1,1,,,,,,1550795,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320086.0,5815169.76,14/8/2021
1567559,21,"-37.79573295833501, 144.95210288997944","Gatehouse Street between Flemington Road and Story Street approximately 20m NW of Parkville House Inc, 32 Gatehouse Street, Parkville, 3052",,,,-37.79573296,144.95210288997944,,,0,Bicycle Rails,1,1,,,,,,1567559,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,319692.88,5814873.17,14/8/2021
1639838,21,"-37.79906037395246, 144.95733328241303","Royal Parade between Grattan Street and Story Street approximately 19m SE of The Ultrasound Education Group/Department Of Surgery (RMH), Centre for Medical Research, 1C Royal Parade, Parkville, 3050",,,,-37.79906037,144.95733328241303,,,0,Bicycle Rails,1,1,,,,,,1639838,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320161.51,5814514.02,14/8/2021
1644637,21,"-37.7972991385479, 144.95816099475218","Royal Parade between Grattan Street and Story Street approximately 69m SE of 1 Royal Parade, Parkville, 3052",,,,-37.79729914,144.95816099475218,,,0,Bicycle Rails,1,1,,,,,,1644637,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320230.12,5814711.05,14/8/2021
1661044,21,"-37.79843888487538, 144.9573986709001","Royal Parade between Grattan Street and Story Street approximately 21m NE of Parkville Echo Services, Suite 4, 1E Royal Parade, Parkville, 3050",,,,-37.79843888,144.9573986709001,,,0,Bicycle Rails,1,1,,,,,,1661044,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.17,30/4/2021,320165.76,5814583.11,14/8/2021
1550722,21,"-37.79617413408483, 144.95420566114163","Park Drive between Story Street and Morrah Street approximately 25m SE of 65-67 Park Drive, Parkville, 3052",,,,-37.79617413,144.95420566114163,,,0,Bicycle Rails,1,1,,,,,,1550722,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319879.11,5814828.27,14/8/2021
1550474,21,"-37.79447936590041, 144.95673799588337","Bayles Street between Fitzgibbon Street and Park Drive approximately 7m East of 31 Bayles Street, Parkville, 3052",,,,-37.79447937,144.95673799588337,,,0,Bicycle Rails,1,1,,,,,,1550474,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.98,30/4/2021,320097.98,5815021.21,14/8/2021
1550783,21,"-37.79369494880537, 144.95614409613955","Park Drive between Bayles Street and Gatehouse Street approximately 6m SE of Beaconsfield Terrace, 179 Park Drive, Parkville, 3052",,,,-37.79369495,144.95614409613955,,,0,Bicycle Rails,1,1,,,,,,1550783,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,1.0,30/4/2021,320043.78,5815107.11,14/8/2021
1770440,21,"-37.7971460230323, 144.95820745836676","Intersection of Royal Parade and Story Street approximately 63m SE of 1 Royal Parade, Parkville, 3052",,,,-37.79714602,144.95820745836676,,,0,Bicycle Rails,1,1,,,,,,1770440,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320233.84,5814728.13,14/8/2021
1550791,21,"-37.79329920711396, 144.95649523567596","Park Drive between Bayles Street and Gatehouse Street approximately 18m South of 197 Park Drive, Parkville, 3052",,,,-37.79329921,144.95649523567596,,,0,Bicycle Rails,1,1,,,,,,1550791,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,320073.74,5815151.7,14/8/2021
1550714,21,"-37.79578571213776, 144.95455241944134","Park Drive between Story Street and Morrah Street approximately 5m NW of 36 Park Drive, Parkville, 3052",,,,-37.79578571,144.95455241944134,,,0,Bicycle Rails,1,1,,,,,,1550714,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.21,30/4/2021,319908.7,5814872.04,14/8/2021
1679338,21,"-37.796786590420396, 144.9528530937971","Park Grove from Park Drive approximately 33m NW of Twickenham House, 23 Park Drive, Parkville, 3052",,,,-37.79678659,144.9528530937971,,,0,Bicycle Rails,1,1,,,,,,1679338,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.84,30/4/2021,319761.5,5814757.7,14/8/2021
1550484,21,"-37.794304925112755, 144.95559716841183","Park Drive between Morrah Street and Bayles Street approximately 5m East of 153 Park Drive, Parkville, 3052",,,,-37.79430493,144.95559716841183,,,0,Bicycle Rails,1,1,,,,,,1550484,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,1.78,30/4/2021,319997.1,5815038.37,14/8/2021
